location,time_period,horizon_distance,sample,forecast
LA-AT,201009,1,83,12.984766278755295
LA-AT,201009,1,84,272.99441801885956
LA-AT,201009,1,85,13.028698009582111
LA-AT,201009,1,86,18.442606273171343
LA-AT,201009,1,87,7.8236434864718625
LA-AT,201009,1,88,23.425600898710375
LA-AT,201009,1,89,73.7948129971125
LA-AT,201009,1,90,22.189821099081577
LA-AT,201009,1,91,303.40437044969246
LA-AT,201009,1,92,6.964166323055954
LA-AT,201009,1,93,51.452064090833915
LA-AT,201009,1,94,14.440220275938675
LA-AT,201009,1,95,73.05477789819139
LA-AT,201009,1,96,12.17358637884319
LA-AT,201009,1,97,0.0
LA-AT,201009,1,98,1.4214246569722628
LA-AT,201009,1,99,5.745071570453682
LA-AT,201010,2,0,78.2913619489807
LA-AT,201010,2,1,6.433627341532985
LA-AT,201010,2,2,9.166823062104582
LA-AT,201010,2,3,9.253922781483112
LA-AT,201010,2,4,11.269298195833663
LA-AT,201010,2,5,54.1209655046443
LA-AT,201010,2,6,7.865323462091748
LA-AT,201010,2,7,16.468147829472386
LA-AT,201010,2,8,25.8557008210042
LA-AT,201010,2,9,40.01947868796347
LA-AT,201010,2,10,13.734233097584575
LA-AT,201010,2,11,22.867337867262087
LA-AT,201010,2,12,209.2868764007378
LA-AT,201010,2,13,11.338904231273132
LA-AT,201010,2,14,7.27254204779254
LA-AT,201010,2,15,3.0313100127650476
LA-AT,201010,2,16,204.17508051992453
LA-AT,201010,2,17,14.349935382316943
LA-AT,201010,2,18,1.3478661033838981
LA-AT,201010,2,19,45.169184127610436
LA-AT,201010,2,20,34.407411504557075
LA-AT,201010,2,21,3.4393074522025544
LA-AT,201010,2,22,9.352410220434589
LA-AT,201010,2,23,10.335040765543788
LA-AT,201010,2,24,33.26635065510827
LA-AT,201010,2,25,3.0313100127650476
LA-AT,201010,2,26,18.11591708832758
LA-AT,201010,2,27,30.064398349469784
LA-AT,201010,2,28,1.2779776312143356
LA-AT,201010,2,29,8.469705211376533
LA-AT,201010,2,30,77.67257897545463
LA-AT,201010,2,31,33.52873988449587
LA-AT,201010,2,32,17.140115631478757
LA-AT,201010,2,33,4.739945413379394
LA-AT,201010,2,34,2.9734212222668783
LA-AT,201010,2,35,10.104871420501281
LA-AT,201010,2,36,34.33042587281769
LA-AT,201010,2,37,8.668680651021633
LA-AT,201010,2,38,44.848547235139975
LA-AT,201010,2,39,132.96799456922474
LA-AT,201010,2,40,58.203461276280215
LA-AT,201010,2,41,0.0
LA-AT,201010,2,42,14.163089461949713
LA-AT,201010,2,43,3.928346026079613
LA-AT,201010,2,44,9.82510377035074
LA-AT,201010,2,45,2.8441503078488433
LA-AT,201010,2,46,10.80719719505951
LA-AT,201010,2,47,16.26007091141255
LA-AT,201010,2,48,9.812947526529832
LA-AT,201010,2,49,5.949400035072608
LA-AT,201010,2,50,138.39887109770189
LA-AT,201010,2,51,10.959471621187404
LA-AT,201010,2,52,149.46183388637607
LA-AT,201010,2,53,18.052030836331994
LA-AT,201010,2,54,3.5626742487097034
LA-AT,201010,2,55,129.89941502353457
LA-AT,201010,2,56,15.107940306553115
LA-AT,201010,2,57,49.02234362028035
LA-AT,201010,2,58,17.544244495101026
LA-AT,201010,2,59,9.287741597353843
LA-AT,201010,2,60,9.26373652486054
LA-AT,201010,2,61,5.694337784923144
LA-AT,201010,2,62,13.092378833788866
LA-AT,201010,2,63,11.925395588765191
LA-AT,201010,2,64,24.0192632557638
LA-AT,201010,2,65,215.34062599350747
LA-AT,201010,2,66,11.43603267513655
LA-AT,201010,2,67,35.42784731179042
LA-AT,201010,2,68,1.5066849760897891
LA-AT,201010,2,69,9.686834097560789
LA-AT,201010,2,70,7.27254204779254
LA-AT,201010,2,71,88.9880319317828
LA-AT,201010,2,72,10.084242282768582
LA-AT,201010,2,73,16.055383516356528
LA-AT,201010,2,74,1.1003569802057973
LA-AT,201010,2,75,22.386860953369325
LA-AT,201010,2,76,2.149634482371673
LA-AT,201010,2,77,37.98797426958503
LA-AT,201010,2,78,242.56568178892476
LA-AT,201010,2,79,16.633702987829928
