location,time_period,horizon_distance,sample,forecast
LA-AT,201008,0,0,26.89081263662157
LA-AT,201008,0,1,1.8393838842740462
LA-AT,201008,0,2,4.193116572705667
LA-AT,201008,0,3,34.59592307305574
LA-AT,201008,0,4,139.4807249476309
LA-AT,201008,0,5,3.7478355987624288
LA-AT,201008,0,6,31.76635073418917
LA-AT,201008,0,7,60.19958816706746
LA-AT,201008,0,8,11.274687088994998
LA-AT,201008,0,9,37.26760891671516
LA-AT,201008,0,10,10.834499227800375
LA-AT,201008,0,11,65.39525958467641
LA-AT,201008,0,12,3.271995948327487
LA-AT,201008,0,13,114.47586699314246
LA-AT,201008,0,14,2.320316647457605
LA-AT,201008,0,15,12.312949306591372
LA-AT,201008,0,16,4.699514899632311
LA-AT,201008,0,17,208.89802245401904
LA-AT,201008,0,18,13.653885341169703
LA-AT,201008,0,19,6.071009610702346
LA-AT,201008,0,20,5.165168324570018
LA-AT,201008,0,21,6.562128599383138
LA-AT,201008,0,22,46.56321791240991
LA-AT,201008,0,23,5.160075211821401
LA-AT,201008,0,24,82.8514462162458
LA-AT,201008,0,25,32.91884159706867
LA-AT,201008,0,26,6.557035486634522
LA-AT,201008,0,27,10.307728449879264
LA-AT,201008,0,28,0.892797696152781
LA-AT,201008,0,29,2.31013042196037
LA-AT,201008,0,30,35.743320823186615
LA-AT,201008,0,31,6.116847625439901
LA-AT,201008,0,32,1.834290771525429
LA-AT,201008,0,33,21.626017805345512
LA-AT,201008,0,34,3.7172769222707256
LA-AT,201008,0,35,7.017595798823612
LA-AT,201008,0,36,10.778474987565588
LA-AT,201008,0,37,0.892797696152781
LA-AT,201008,0,38,4.668956223140608
LA-AT,201008,0,39,14.195935457336669
LA-AT,201008,0,40,1.8444769970226635
LA-AT,201008,0,41,7.022688911572229
LA-AT,201008,0,42,35.12269385097685
LA-AT,201008,0,43,4.218582136448753
LA-AT,201008,0,44,2.315223534708988
LA-AT,201008,0,45,8.47058031387152
LA-AT,201008,0,46,7.063433813561165
LA-AT,201008,0,47,72.10285270550315
LA-AT,201008,0,48,9.923564828919432
LA-AT,201008,0,49,2.31013042196037
LA-AT,201008,0,50,38.7868038974951
LA-AT,201008,0,51,10.80903366405729
LA-AT,201008,0,52,6.551942373885905
LA-AT,201008,0,53,9.371328487255232
LA-AT,201008,0,54,5.625728636759108
LA-AT,201008,0,55,2.796156297892546
LA-AT,201008,0,56,20.679431617224246
LA-AT,201008,0,57,3.72746314776796
LA-AT,201008,0,58,7.95908887419626
LA-AT,201008,0,59,47.99582997646335
LA-AT,201008,0,60,2.796156297892546
LA-AT,201008,0,61,8.905675062317524
LA-AT,201008,0,62,11.361270005721488
LA-AT,201008,0,63,1.3686373465877222
LA-AT,201008,0,64,58.84337279424327
LA-AT,201008,0,65,9.457911403981724
LA-AT,201008,0,66,13.132207675997208
LA-AT,201008,0,67,17.015321570705996
LA-AT,201008,0,68,19.722659203605744
LA-AT,201008,0,69,36.23953292461602
LA-AT,201008,0,70,27.259696919335546
LA-AT,201008,0,71,3.271995948327487
LA-AT,201008,0,72,5.651194200502193
LA-AT,201008,0,73,17.542092348627108
LA-AT,201008,0,74,1.834290771525429
LA-AT,201008,0,75,13.694630243158642
LA-AT,201008,0,76,0.892797696152781
LA-AT,201008,0,77,8.440021637379818
LA-AT,201008,0,78,13.725188919650344
LA-AT,201008,0,79,18.325698928792626
LA-AT,201008,0,80,6.071009610702346
LA-AT,201008,0,81,24.679687105151224
LA-AT,201008,0,82,2.796156297892546
LA-AT,201008,0,83,11.719968062938236
LA-AT,201008,0,84,14.54444728905618
LA-AT,201008,0,85,17.52171989763264
LA-AT,201008,0,86,0.892797696152781
LA-AT,201008,0,87,79.86690033010719
LA-AT,201008,0,88,5.129516535329698
LA-AT,201008,0,89,71.05949737515816
LA-AT,201008,0,90,1.363544233839105
LA-AT,201008,0,91,3.737649373265194
LA-AT,201008,0,92,1.834290771525429
LA-AT,201008,0,93,22.137509245020773
LA-AT,201008,0,94,4.193116572705667
LA-AT,201008,0,95,46.55521185172622
LA-AT,201008,0,96,105.39852906251673
LA-AT,201008,0,97,1.3686373465877222
LA-AT,201008,0,98,77.34000180822258
LA-AT,201008,0,99,51.67012624847883
LA-AT,201009,1,0,21.129632459947025
LA-AT,201009,1,1,1.32262608788109
LA-AT,201009,1,2,1.788279512818797
LA-AT,201009,1,3,36.188428553160776
LA-AT,201009,1,4,15.941234319900223
LA-AT,201009,1,5,6.500838002430655
LA-AT,201009,1,6,1.788279512818797
LA-AT,201009,1,7,26.839708265166315
LA-AT,201009,1,8,21.569820321141645
LA-AT,201009,1,9,24.030508377294225
LA-AT,201009,1,10,16.0532828003698
LA-AT,201009,1,11,1.788279512818797
LA-AT,201009,1,12,3.7018243400557966
LA-AT,201009,1,13,21.758265492840476
LA-AT,201009,1,14,22.997339272446467
LA-AT,201009,1,15,27.305361690104025
LA-AT,201009,1,16,6.9664914273683625
LA-AT,201009,1,17,38.04594914016299
LA-AT,201009,1,18,25.852377175056112
LA-AT,201009,1,19,22.5724307494977
LA-AT,201009,1,20,7.953822517478564
LA-AT,201009,1,21,35.55252224270516
LA-AT,201009,1,22,41.6824134581246
LA-AT,201009,1,23,1.317532975132473
LA-AT,201009,1,24,83.71636935642012
LA-AT,201009,1,25,12.144703341917927
LA-AT,201009,1,26,20.35621210527874
LA-AT,201009,1,27,26.778590912182914
LA-AT,201009,1,28,0.8467864374461489
LA-AT,201009,1,29,30.226610058445694
LA-AT,201009,1,30,1.317532975132473
LA-AT,201009,1,31,32.25220336615227
LA-AT,201009,1,32,0.8467864374461489
LA-AT,201009,1,33,54.52717107193295
LA-AT,201009,1,34,3.7018243400557966
LA-AT,201009,1,35,4.167477764993503
LA-AT,201009,1,36,2.7297725881914454
LA-AT,201009,1,37,6.024998351995714
LA-AT,201009,1,38,14.646136300059444
LA-AT,201009,1,39,5.108970840366151
LA-AT,201009,1,40,7.48307597979224
LA-AT,201009,1,41,12.640915443347337
LA-AT,201009,1,42,25.801446047569943
LA-AT,201009,1,43,13.556942954976899
LA-AT,201009,1,44,6.4957448896820384
LA-AT,201009,1,45,11.203210266545279
LA-AT,201009,1,46,11.315258747014855
LA-AT,201009,1,47,50.33411008268004
LA-AT,201009,1,48,23.575041177853752
LA-AT,201009,1,49,12.236379371393035
LA-AT,201009,1,50,6.030091464744331
LA-AT,201009,1,51,31.771270602968713
LA-AT,201009,1,52,60.7873030540029
LA-AT,201009,1,53,42.75341451702623
LA-AT,201009,1,54,9.345689679543067
LA-AT,201009,1,55,44.25223704681169
LA-AT,201009,1,56,5.088598389371683
LA-AT,201009,1,57,4.172570877742121
LA-AT,201009,1,58,5.55425181430939
LA-AT,201009,1,59,50.54001475743827
LA-AT,201009,1,60,2.2743053887509728
LA-AT,201009,1,61,96.95620959980705
LA-AT,201009,1,62,2.2692122760023556
LA-AT,201009,1,63,3.6763587763127106
LA-AT,201009,1,64,35.501591115218986
LA-AT,201009,1,65,2.2590260505051214
LA-AT,201009,1,66,3.2005191258777694
LA-AT,201009,1,67,1.7984657383160314
LA-AT,201009,1,68,18.310246346577692
LA-AT,201009,1,69,8.450034618907974
LA-AT,201009,1,70,1.317532975132473
LA-AT,201009,1,71,12.154889567415161
LA-AT,201009,1,72,190.6660620589988
LA-AT,201009,1,73,5.600089829046944
LA-AT,201009,1,74,12.640915443347337
LA-AT,201009,1,75,14.646136300059444
LA-AT,201009,1,76,3.6763587763127106
LA-AT,201009,1,77,1.317532975132473
LA-AT,201009,1,78,4.643317415428445
LA-AT,201009,1,79,21.605472110381964
LA-AT,201009,1,80,2.7297725881914454
LA-AT,201009,1,81,67.92489781052701
LA-AT,201009,1,82,7.97928808122165
LA-AT,201009,1,83,45.402547744877644
LA-AT,201009,1,84,27.69461842381247
LA-AT,201009,1,85,12.625636105101485
LA-AT,201009,1,86,1.32262608788109
LA-AT,201009,1,87,18.91850692847668
LA-AT,201009,1,88,5.12934329136062
LA-AT,201009,1,89,1.788279512818797
LA-AT,201009,1,90,41.33098867847002
LA-AT,201009,1,91,4.628038077182593
LA-AT,201009,1,92,48.08951292678292
LA-AT,201009,1,93,22.03547374607935
LA-AT,201009,1,94,4.162384652244886
LA-AT,201009,1,95,18.735154869526465
LA-AT,201009,1,96,27.704804649309708
LA-AT,201009,1,97,7.918170728238245
LA-AT,201009,1,98,60.66506834803608
LA-AT,201009,1,99,65.5406064456037
LA-AT,201010,2,0,9.791638606553859
LA-AT,201010,2,1,2.6998818647672937
LA-AT,201010,2,2,4.132493928820735
LA-AT,201010,2,3,17.870726438450625
LA-AT,201010,2,4,5.565105992874176
LA-AT,201010,2,5,10.318409384474972
LA-AT,201010,2,6,22.491608898587376
LA-AT,201010,2,7,15.471155735281451
LA-AT,201010,2,8,24.830062248773142
LA-AT,201010,2,9,3.1655352897050006
LA-AT,201010,2,10,28.364664311762418
LA-AT,201010,2,11,0.8067094885247632
LA-AT,201010,2,12,2.6998818647672937
LA-AT,201010,2,13,24.972669405734422
LA-AT,201010,2,14,0.8067094885247632
LA-AT,201010,2,15,14.013078107484922
LA-AT,201010,2,16,5.990014515822946
LA-AT,201010,2,17,64.83624467454852
LA-AT,201010,2,18,25.305901899208084
LA-AT,201010,2,19,10.69238677993757
LA-AT,201010,2,20,1.2774560262110872
LA-AT,201010,2,21,65.48015704568783
LA-AT,201010,2,22,12.702700749398295
LA-AT,201010,2,23,10.789155922161296
LA-AT,201010,2,24,4.6134266920042935
LA-AT,201010,2,25,1.2774560262110872
LA-AT,201010,2,26,16.509417952877826
LA-AT,201010,2,27,4.572681790015356
LA-AT,201010,2,28,1.2825491389597046
LA-AT,201010,2,29,3.1604421769563835
LA-AT,201010,2,30,7.397161016133301
LA-AT,201010,2,31,4.137587041569352
LA-AT,201010,2,32,4.608333579255676
LA-AT,201010,2,33,18.372031652628653
LA-AT,201010,2,34,6.040945643309117
LA-AT,201010,2,35,2.710068090264528
LA-AT,201010,2,36,1.2774560262110872
LA-AT,201010,2,37,8.379398993494886
LA-AT,201010,2,38,14.980036746600657
LA-AT,201010,2,39,3.185907740699469
LA-AT,201010,2,40,1.7482025638974115
LA-AT,201010,2,41,26.32888477855861
LA-AT,201010,2,42,8.809400629192274
LA-AT,201010,2,43,6.0358525305605
LA-AT,201010,2,44,1.2774560262110872
LA-AT,201010,2,45,16.39227635965963
LA-AT,201010,2,46,4.127400816072117
LA-AT,201010,2,47,12.702700749398295
LA-AT,201010,2,48,2.2291353270809697
