filename,model_name,model_version,ratio_above_truth,crps,crps_log1p,crps_norm,example_metric,mae,sensitivity,specificity,outbreak_accuracy,coverage_10_90,coverage_25_75,rmse,sample_count,winkler_score_10_90,winkler_score_25_75,winkler_score_10_90_log1p,winkler_score_25_75_log1p
rwanda_sarimax_eval.nc,https://github.com/chap-models/rwanda_sarimax,unknown,0.75,208.00318599506423,1.4493653429989204,0.12030259456047672,19968.305855526167,208.00318599506423,0.9777777777777777,0.27450980392156865,0.6041666666666666,0.0,0.0,395.88800010173117,96.0,2080.0318599506427,832.0127439802569,14.493653429989207,5.797461371995682
rwanda_random_forest_eval.nc,https://github.com/behdadnikkhah25/rwanda_random_forest,unknown,0.28125,90.1639092373834,1.3474289381465374,0.05214800996956818,8655.735286788806,90.1639092373834,0.5555555555555556,0.8235294117647058,0.6979166666666666,0.0,0.0,186.11370753902608,96.0,901.6390923738342,360.6556369495336,13.474289381465377,5.38971575258615
chap_auto_ewars_eval.nc,https://github.com/chap-models/chap_auto_ewars,unknown,0.33166666666666667,63.48883333333333,0.7418660519478818,0.03671997300944669,8989.5,93.640625,0.5555555555555556,0.9411764705882353,0.7604166666666666,0.8020833333333334,0.5520833333333334,203.674621792947,9600.0,427.0791666666667,257.1145833333333,4.756396315952605,3.3067353219075684
INLA_baseline_model_eval.nc,https://github.com/chap-models/INLA_baseline_model,unknown,0.36999999999999994,62.66042815625,0.6786871330178181,0.036240849136061314,8662.5,90.234375,0.5777777777777777,0.8823529411764706,0.7395833333333334,0.8854166666666666,0.625,203.00155864549416,96000.0,441.9427083333333,257.59375,4.238956570857599,3.0651603690846585
